$FROMCOUNTRY$ has agreed to our secret alliance. Whether they will indeed help once the war begins remains to be seen.;$FROMCOUNTRY$ has agreed to our secret alliance. Whether they will indeed help once the war begins remains to be seen.;;;;;;;;;;;;;x
$FROMCOUNTRY$ has bowed before our demand. Good relations have been restored.;$FROMCOUNTRY$ has bowed before our demand. Good relations have been restored.;;;;;;;;;;;;;x
$FROMCOUNTRY$ has foolishly refused kind offer of protection.;$FROMCOUNTRY$ has foolishly refused kind offer of protection.;;;;;;;;;;;;;x
$FROMCOUNTRY$ has foolishly refused our claims and threatened to execute $COUNTRY_ADJ$ diplomats. An outrage!;$FROMCOUNTRY$ has foolishly refused our claims and threatened to execute $COUNTRY_ADJ$ diplomats. An outrage!;;;;;;;;;;;;;x
$FROMCOUNTRY$ has offered to sell the Mombasa coast to our current colonial administration in Kenya. It seems like a reasonable deal.;$FROMCOUNTRY$ has offered to sell the Mombasa coast to our current colonial administration in Kenya. It seems like a reasonable deal.;;;;;;;;;;;;;x
$FROMCOUNTRY$ has offered to sell the Zanzibar coast to our current colonial administration in Tanganyika. It seems like a reasonable deal.;$FROMCOUNTRY$ has offered to sell the Zanzibar coast to our current colonial administration in Tanganyika. It seems like a reasonable deal.;;;;;;;;;;;;;x
$FROMCOUNTRY$ has refused our request. Hopefully they don't inform our overlords of our intent.;$FROMCOUNTRY$ has refused our request. Hopefully they don't inform our overlords of our intent.;;;;;;;;;;;;;x
$FROMCOUNTRY$ has refused to surrender its territory to Russia. They have ejected our Imperial governor and armed their soldiers against us!;$FROMCOUNTRY$ has refused to surrender its territory to Russia. They have ejected our Imperial governor and armed their soldiers against us!;;;;;;;;;;;;;x
$FROMCOUNTRY$ has reneged on its deal to give up Cyprus. They claim our aid at the Congress wasn't worthwhile.;$FROMCOUNTRY$ has reneged on its deal to give up Cyprus. They claim our aid at the Congress wasn't worthwhile.;;;;;;;;;;;;;x
$FROMCOUNTRY$ has signed our proposed treaty. Construction on the canal may begin!;$FROMCOUNTRY$ has signed our proposed treaty. Construction on the canal may begin!;;;;;;;;;;;;;x
$FROMCOUNTRY$ stubbornly refuses to relinquish hold over its conquered lands. It falls on us to protect these unfortunates by use of force.;$FROMCOUNTRY$ stubbornly refuses to relinquish hold over its conquered lands. It falls on us to protect these unfortunates by use of force.;;;;;;;;;;;;;x
$FROMCOUNTRY_ADJ$ Allies;$FROMCOUNTRY_ADJ$ Allies;;;;;;;;;;;;;x
$FROMCOUNTRY_ADJ$ Territories;$FROMCOUNTRY_ADJ$ Territories;;;;;;;;;;;;;x
'Grossdeutschland' - Iron and Blood - Unification;'Grossdeutschland' - Iron and Blood - Unification;;;;;;;;;;;;;x
'Grossdeutschland' Unification;'Grossdeutschland' Unification;;;;;;;;;;;;;x
'Grossdeutschland' by Iron and Blood;'Grossdeutschland' by Iron and Blood;;;;;;;;;;;;;x
A Declaration from Miswati;A Declaration from Miswati;;;;;;;;;;;;;x
A Matter of Greater Germany?;A Matter of Greater Germany?;;;;;;;;;;;;;x
A Modern State;A Modern State;;;;;;;;;;;;;x
A great change has taken place within the Tokugawa Shogunate, and now $COUNTRY$ must keep pace.;A great change has taken place within the Tokugawa Shogunate, and now $COUNTRY$ must keep pace.;;;;;;;;;;;;;x
A great palace has been found in Knossos!;A great palace has been found in Knossos!;;;;;;;;;;;;;x
A great power has come to us asking to excavate local ruins.;A great power has come to us asking to excavate local ruins.;;;;;;;;;;;;;x
A judge in the South seems awful soft on cross-burnin'...;A judge in the South seems awful soft on cross-burnin'...;;;;;;;;;;;;;x
A nation has started construction on the Kiel Canal!;A nation has started construction on the Kiel Canal!;;;;;;;;;;;;;x
A nation has started construction on the Panama Canal.;A nation has started construction on the Panama Canal.;;;;;;;;;;;;;x
A nation has started construction on the Suez Canal.;A nation has started construction on the Suez Canal.;;;;;;;;;;;;;x
A new contender for the German Confederation leadership has arisen!;A new contender for the German Confederation leadership has arisen!;;;;;;;;;;;;;x
A royal tomb has been found in Greece.;A royal tomb has been found in Greece.;;;;;;;;;;;;;x
A series of diplomatic blunders have broken our alliance!;A series of diplomatic blunders have broken our alliance!;;;;;;;;;;;;;x
A series of reforms to the $COUNTRY_ADJ$ tax laws have given a boost to our revenues.;A series of reforms to the $COUNTRY_ADJ$ tax laws have given a boost to our revenues.;;;;;;;;;;;;;x
A sudden surge in immigration to $COUNTRY$ has occurred.;A sudden surge in immigration to $COUNTRY$ has occurred.;;;;;;;;;;;;;x
Accusations of Fraud;Accusations of Fraud;;;;;;;;;;;;;x
After a little over two years of British rule, it has came to our attention by two young Afrikaner men that there is a large deposit of diamond ore in Kimberley...;After a little over two years of British rule, it has came to our attention by two young Afrikaner men that there is a large deposit of diamond ore in Kimberley...;;;;;;;;;;;;;x
After he declared Thursdays to be Compulsory Pie-wearing day, our First minister has been 'retired'...;After he declared Thursdays to be Compulsory Pie-wearing day, our First minister has been 'retired'...;;;;;;;;;;;;;x
After the proclamation of the recently formed National Assembly of Germany various reactionary and nationalistic elements have triggered a secession of some former Prussian provinces and the Grand Duchy of Poznan.;After the proclamation of the recently formed National Assembly of Germany various reactionary and nationalistic elements have triggered a secession of some former Prussian provinces and the Grand Duchy of Poznan.;;;;;;;;;;;;;x
Alliance Broken!;Alliance Broken!;;;;;;;;;;;;;x
Allies or Enemies?;Allies or Enemies?;;;;;;;;;;;;;x
An assassin has struck at our monarch while he was on his whistle-stop tour!;An assassin has struck at our monarch while he was on his whistle-stop tour!;;;;;;;;;;;;;x
An intiguing challenge to the Classic Liberalism has emerged.;An intiguing challenge to the Classic Liberalism has emerged.;;;;;;;;;;;;;x
Anarcho-Liberals Seize Power;Anarcho-Liberals Seize Power;;;;;;;;;;;;;x
And as we pulled the mask from the body, I gazed into the face of Agamemnon.;And as we pulled the mask from the body, I gazed into the face of Agamemnon.;;;;;;;;;;;;;x
Annual dividends received from control over the Kiel Canal.;Annual dividends received from control over the Kiel Canal.;;;;;;;;;;;;;x
Annual dividends received from control over the Suez Canal.;Annual dividends received from control over the Suez Canal.;;;;;;;;;;;;;x
Annual dividends received from ownership of the Panama Canal.;Annual dividends received from ownership of the Panama Canal.;;;;;;;;;;;;;x
Antiprophylactic Measures;Antiprophylactic Measures;;;;;;;;;;;;;x
Apache Raiders;Apache Raiders;;;;;;;;;;;;;x
Army Recruitment Drive;Army Recruitment Drive;;;;;;;;;;;;;x
As King Shaka created the militaristic Zulu Kingdom in the territory between the Tugela River and Pongola River, his forces caused a wave of warfare and disruption to sweep to other peoples.;As King Shaka created the militaristic Zulu Kingdom in the territory between the Tugela River and Pongola River, his forces caused a wave of warfare and disruption to sweep to other peoples.;;;;;;;;;;;;;x
Assassination Attempt!;Assassination Attempt!;;;;;;;;;;;;;x
Assimilation Canceled in $STATENAME$;Assimilation Canceled in $STATENAME$;;;;;;;;;;;;;x
Australopithecus africanus discovered!;Australopithecus africanus discovered!;;;;;;;;;;;;;x
Austria Accepts German Enquiry;Austria Accepts German Enquiry;;;;;;;;;;;;;x
Austria Declines German Enquiry;Austria Declines German Enquiry;;;;;;;;;;;;;x
Austrian Destiny;Austrian Destiny;;;;;;;;;;;;;x
Back Under the British Yoke...;Back Under the British Yoke...;;;;;;;;;;;;;x
Bankruptcy of the Panama Canal Company!;Bankruptcy of the Panama Canal Company!;;;;;;;;;;;;;x
Barrackpore Mutiny;Barrackpore Mutiny;;;;;;;;;;;;;x
Between Kantara and El-Ferdane. The first vessels through the canal.;Between Kantara and El-Ferdane. The first vessels through the canal.;;;;;;;;;;;;;x
Birth Rate Exploding!;Birth Rate Exploding!;;;;;;;;;;;;;x
Birth Rate High!;Birth Rate High!;;;;;;;;;;;;;x
Birth Rate Low!;Birth Rate Low!;;;;;;;;;;;;;x
Birth Rate Stable!;Birth Rate Stable!;;;;;;;;;;;;;x
Birth Rate Tumbles!;Birth Rate Tumbles!;;;;;;;;;;;;;x
Birth Rate Very High!;Birth Rate Very High!;;;;;;;;;;;;;x
Birth Rate Very Low!;Birth Rate Very Low!;;;;;;;;;;;;;x
British government has abandoned us, our existence is unsustainable!;British government has abandoned us, our existence is unsustainable!;;;;;;;;;;;;;x
But who shall sit on Polish throne?;But who shall sit on Polish throne?;;;;;;;;;;;;;x
By Divine Right, the Emperor is ruler of all under Heaven.;By Divine Right, the Emperor is ruler of all under Heaven.;;;;;;;;;;;;;x
Call Allies;Call Allies;;;;;;;;;;;;;x
Call Allies Cleanup;Call Allies Cleanup;;;;;;;;;;;;;x
Call Allies Refresh;Call Allies Refresh;;;;;;;;;;;;;x
Call For Help!;Call For Help!;;;;;;;;;;;;;x
Chaos of Independence War;Chaos of Independence War;;;;;;;;;;;;;x
Citizens gathered in the Bohemian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;Citizens gathered in the Bohemian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;;;;;;;;;;;;;x
Citizens gathered in the Croatian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;Citizens gathered in the Croatian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;;;;;;;;;;;;;x
Citizens gathered in the Galician-Lodomerian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;Citizens gathered in the Galician-Lodomerian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;;;;;;;;;;;;;x
Citizens gathered in the Hungarian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;Citizens gathered in the Hungarian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;;;;;;;;;;;;;x
Citizens gathered in the Slovakian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;Citizens gathered in the Slovakian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;;;;;;;;;;;;;x
Citizens gathered in the Slovene capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;Citizens gathered in the Slovene capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;;;;;;;;;;;;;x
Citizens gathered in the Transylvanian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;Citizens gathered in the Transylvanian capital today to celebrate its beginning as a new state, autonomous but still tied to the federation.;;;;;;;;;;;;;x
Clans Organize;Clans Organize;;;;;;;;;;;;;x
Collectivist Theory;Collectivist Theory;;;;;;;;;;;;;x
Colonial Ambition;Colonial Ambition;;;;;;;;;;;;;x
Colonial SetUp;Colonial SetUp;;;;;;;;;;;;;x
Colonial SetUp2;Colonial SetUp2;;;;;;;;;;;;;x
Colonial SetUp2.;Colonial SetUp2.;;;;;;;;;;;;;x
Colony No More;Colony No More;;;;;;;;;;;;;x
Colony of $STATENAME$;Colony of $STATENAME$;;;;;;;;;;;;;x
Communists Seize Power;Communists Seize Power;;;;;;;;;;;;;x
Construction Halted at The World's Fair!;Construction Halted at The World's Fair!;;;;;;;;;;;;;x
Construction of the Pedro Miguel locks, 1911.;Construction of the Pedro Miguel locks, 1911.;;;;;;;;;;;;;x
Construction trains south of El Guisr.;Construction trains south of El Guisr.;;;;;;;;;;;;;x
Construction work on the canal locks in Kiel-Holtenau in September 1893.;Construction work on the canal locks in Kiel-Holtenau in September 1893.;;;;;;;;;;;;;x
Corruption at The World's Fair!;Corruption at The World's Fair!;;;;;;;;;;;;;x
Corsican Rebellion;Corsican Rebellion;;;;;;;;;;;;;x
Costa Rica has seceded from the Federal Republic, sparking renewed unrest elsewhere in the union.;Costa Rica has seceded from the Federal Republic, sparking renewed unrest elsewhere in the union.;;;;;;;;;;;;;x
Crete permits!;Crete permits!;;;;;;;;;;;;;x
Crete refuses!;Crete refuses!;;;;;;;;;;;;;x
Croatian citizens have gathered in cities throughout the country to celebrate the federation and their newly-acquired equal status within it.;Croatian citizens have gathered in cities throughout the country to celebrate the federation and their newly-acquired equal status within it.;;;;;;;;;;;;;x
Croatians Celebrate the New Federation!;Croatians Celebrate the New Federation!;;;;;;;;;;;;;x
Crop Rotation in $STATENAME$;Crop Rotation in $STATENAME$;;;;;;;;;;;;;x
Crop rotation has been adopted throughout $STATENAME$.;Crop rotation has been adopted throughout $STATENAME$.;;;;;;;;;;;;;x
Cucaracha Slide;Cucaracha Slide;;;;;;;;;;;;;x
Czech citizens have gathered in cities throughout the country to celebrate the federation and their newly-acquired equal status within it.;Czech citizens have gathered in cities throughout the country to celebrate the federation and their newly-acquired equal status within it.;;;;;;;;;;;;;x
Czechs Celebrate the New Federation!;Czechs Celebrate the New Federation!;;;;;;;;;;;;;x
DSC198260511;DSC198260511;;;;;;;;;;;;;x
DSC198260512;DSC198260512;;;;;;;;;;;;;x
DSC198260513;DSC198260513;;;;;;;;;;;;;x
Dai Nam Has Refused;Dai Nam Has Refused;;;;;;;;;;;;;x
Dai Nam has refused to surrender Cambodia to us. It seems we have little choice but to act.;Dai Nam has refused to surrender Cambodia to us. It seems we have little choice but to act.;;;;;;;;;;;;;x
Danger Passed;Danger Passed;;;;;;;;;;;;;x
Dead Man Wage No War;Dead Man Wage No War;;;;;;;;;;;;;x
Death of John Brown;Death of John Brown;;;;;;;;;;;;;x
Deep shaft mining has been adopted throughout $STATENAME$.;Deep shaft mining has been adopted throughout $STATENAME$.;;;;;;;;;;;;;x
Demographic Transition - Conquest Lowers Population Growth;Demographic Transition - Conquest Lowers Population Growth;;;;;;;;;;;;;x
Demographic Transition - Falling Population Growth;Demographic Transition - Falling Population Growth;;;;;;;;;;;;;x
Demographic Transition Setup;Demographic Transition Setup;;;;;;;;;;;;;x
Deregulation of Land Property Structure;Deregulation of Land Property Structure;;;;;;;;;;;;;x
Despite of its initial success the true revolution of the people has somewhat lost its momentum. Germany of course is still actively pursuing its role as Europe's true protector, however the means for doing so have diminished.;Despite of its initial success the true revolution of the people has somewhat lost its momentum. Germany of course is still actively pursuing its role as Europe's true protector, however the means for doing so have diminished.;;;;;;;;;;;;;x
Despite the urging of the ACS, the $FROMCOUNTRY_ADJ$ has denied $COUNTRY_ADJ$ independence.;Despite the urging of the ACS, the $FROMCOUNTRY_ADJ$ has denied $COUNTRY_ADJ$ independence.;;;;;;;;;;;;;x
Destiny of the Revolution;Destiny of the Revolution;;;;;;;;;;;;;x
Development in $STATENAME$;Development in $STATENAME$;;;;;;;;;;;;;x
Development in $STATENAME$ changes.;Development in $STATENAME$ changes.;;;;;;;;;;;;;x
Diamond Rush?;Diamond Rush?;;;;;;;;;;;;;x
Dictator Assassinated!;Dictator Assassinated!;;;;;;;;;;;;;x
Dissolution of Germany;Dissolution of Germany;;;;;;;;;;;;;x
Dissolution of Habsburg Empire;Dissolution of Habsburg Empire;;;;;;;;;;;;;x
Dissolution of Russia;Dissolution of Russia;;;;;;;;;;;;;x
Down with the Secret Police!;Down with the Secret Police!;;;;;;;;;;;;;x
Due to advancing industrial revolution consumption in our country starts growing.;Due to advancing industrial revolution consumption in our country starts growing.;;;;;;;;;;;;;x
Education Setup;Education Setup;;;;;;;;;;;;;x
Education Setup I;Education Setup I;;;;;;;;;;;;;x
Education Setup II;Education Setup II;;;;;;;;;;;;;x
Education Setup Ib;Education Setup Ib;;;;;;;;;;;;;x
Education in $STATENAME$;Education in $STATENAME$;;;;;;;;;;;;;x
Education in $STATENAME$ accelerates economic growth.;Education in $STATENAME$ accelerates economic growth.;;;;;;;;;;;;;x
El Salvador has seceded from the Federal Republic, sparking renewed unrest elsewhere in the union.;El Salvador has seceded from the Federal Republic, sparking renewed unrest elsewhere in the union.;;;;;;;;;;;;;x
End of an experiment;End of an experiment;;;;;;;;;;;;;x
End of the Recruitment Drive;End of the Recruitment Drive;;;;;;;;;;;;;x
End of the War;End of the War;;;;;;;;;;;;;x
Enemy Lies Fallen;Enemy Lies Fallen;;;;;;;;;;;;;x
Enemy country we happened to be at war does not hold any land anymore, in that case there is no need for our troops to be mobilised against them...;Enemy country we happened to be at war does not hold any land anymore, in that case there is no need for our troops to be mobilised against them...;;;;;;;;;;;;;x
Equipment Sold;Equipment Sold;;;;;;;;;;;;;x
Establishment of Oranje;Establishment of Oranje;;;;;;;;;;;;;x
Establishment of Transvaal;Establishment of Transvaal;;;;;;;;;;;;;x
Exiled on the shores;Exiled on the shores;;;;;;;;;;;;;x
Extend Military Access;Extend Military Access;;;;;;;;;;;;;x
Fall of the African Empire;Fall of the African Empire;;;;;;;;;;;;;x
Famine in $PROVINCENAME$;Famine in $PROVINCENAME$;;;;;;;;;;;;;x
Fascist Coup D'Etat;Fascist Coup D'Etat;;;;;;;;;;;;;x
For the good of Italian reunification, our people wish to unite with the Sardinians.;For the good of Italian reunification, our people wish to unite with the Sardinians.;;;;;;;;;;;;;x
Foreigners Pedalling Opium!;Foreigners Pedalling Opium!;;;;;;;;;;;;;x
France - Dissolution;France - Dissolution;;;;;;;;;;;;;x
France Has Refused;France Has Refused;;;;;;;;;;;;;x
Free at Last;Free at Last;;;;;;;;;;;;;x
Free of Colonial Control!;Free of Colonial Control!;;;;;;;;;;;;;x
Freedom!;Freedom!;;;;;;;;;;;;;x
Friendly Government Grants Access;Friendly Government Grants Access;;;;;;;;;;;;;x
Gag Rule under scrutiny!;Gag Rule under scrutiny!;;;;;;;;;;;;;x
Game Master;Game Master;;;;;;;;;;;;;x
General Strike!;General Strike!;;;;;;;;;;;;;x
German National Assembly;German National Assembly;;;;;;;;;;;;;x
German National Assembly Declares a Republic;German National Assembly Declares a Republic;;;;;;;;;;;;;x
German National Assembly Proposal;German National Assembly Proposal;;;;;;;;;;;;;x
Germany shall become a modern state with a modern constitution, but we have to choose carefully. Should it be a constitutional monarchy, or shall we abandon our old ways altogether and form something new... a republic, with an elected head of state?;Germany shall become a modern state with a modern constitution, but we have to choose carefully. Should it be a constitutional monarchy, or shall we abandon our old ways altogether and form something new... a republic, with an elected head of state?;;;;;;;;;;;;;x
Ghost Unit CleanUp 1/2;Ghost Unit CleanUp 1/2;;;;;;;;;;;;;x
Ghost Unit CleanUp 2/2;Ghost Unit CleanUp 2/2;;;;;;;;;;;;;x
Ghost Unit CleanUp Initialisation;Ghost Unit CleanUp Initialisation;;;;;;;;;;;;;x
Gives the AI the chance to call new allies into the war.;Gives the AI the chance to call new allies into the war.;;;;;;;;;;;;;x
Giving Up Cyprus;Giving Up Cyprus;;;;;;;;;;;;;x
God is dead. God remains dead. And we have killed him.;God is dead. God remains dead. And we have killed him.;;;;;;;;;;;;;x
Great Leader Dies in Office!;Great Leader Dies in Office!;;;;;;;;;;;;;x
Great Leader emerges;Great Leader emerges;;;;;;;;;;;;;x
Great Palace discovered!;Great Palace discovered!;;;;;;;;;;;;;x
Greece Permits!;Greece Permits!;;;;;;;;;;;;;x
Greece Refuses!;Greece Refuses!;;;;;;;;;;;;;x
Greek Tomb discovered!;Greek Tomb discovered!;;;;;;;;;;;;;x
Greetings from Suez;Greetings from Suez;;;;;;;;;;;;;x
Greetings from the Panama Canal;Greetings from the Panama Canal;;;;;;;;;;;;;x
Group is more important than any one individual!;Group is more important than any one individual!;;;;;;;;;;;;;x
Growing Consumption!;Growing Consumption!;;;;;;;;;;;;;x
Habsburg on Polish Throne;Habsburg on Polish Throne;;;;;;;;;;;;;x
Habsburgs Stands Strong;Habsburgs Stands Strong;;;;;;;;;;;;;x
Habsburgs has agreed to our terms.;Habsburgs has agreed to our terms.;;;;;;;;;;;;;x
Head of Government Appointed;Head of Government Appointed;;;;;;;;;;;;;x
Head of Government Assassinated!;Head of Government Assassinated!;;;;;;;;;;;;;x
Head of Government Committed!;Head of Government Committed!;;;;;;;;;;;;;x
Head of Government Dies in Office!;Head of Government Dies in Office!;;;;;;;;;;;;;x
Hohenzollern on Polish Throne;Hohenzollern on Polish Throne;;;;;;;;;;;;;x
Hohenzollerns has agreed to our terms.;Hohenzollerns has agreed to our terms.;;;;;;;;;;;;;x
Homo Erectus discovered!;Homo Erectus discovered!;;;;;;;;;;;;;x
Homo Neanderthalensis discovered!;Homo Neanderthalensis discovered!;;;;;;;;;;;;;x
Honduras has seceded from the Federal Republic, sparking renewed unrest elsewhere in the union.;Honduras has seceded from the Federal Republic, sparking renewed unrest elsewhere in the union.;;;;;;;;;;;;;x
Immigrant Surge!;Immigrant Surge!;;;;;;;;;;;;;x
Independence From $FROMCOUNTRY$!;Independence From $FROMCOUNTRY$!;;;;;;;;;;;;;x
Independence!;Independence!;;;;;;;;;;;;;x
Indian Rebellion;Indian Rebellion;;;;;;;;;;;;;x
Indian Revolution Succeeds!;Indian Revolution Succeeds!;;;;;;;;;;;;;x
Indian war of Independence;Indian war of Independence;;;;;;;;;;;;;x
Influence in $FROMCOUNTRY$;Influence in $FROMCOUNTRY$;;;;;;;;;;;;;x
Infuriatingly, the Spanish have responded by saying they will not surrender their remaining Pacific holdings to us.;Infuriatingly, the Spanish have responded by saying they will not surrender their remaining Pacific holdings to us.;;;;;;;;;;;;;x
Integration Cancelled in $STATENAME$;Integration Cancelled in $STATENAME$;;;;;;;;;;;;;x
Integration of Krakow;Integration of Krakow;;;;;;;;;;;;;x
Integration of Thohoyandu;Integration of Thohoyandu;;;;;;;;;;;;;x
Intervention By Traitors;Intervention By Traitors;;;;;;;;;;;;;x
Intervention in Germany;Intervention in Germany;;;;;;;;;;;;;x
Intervention in Germany?;Intervention in Germany?;;;;;;;;;;;;;x
Irrigation Networks;Irrigation Networks;;;;;;;;;;;;;x
It appears the threat of a war of independence was enough to secure $COUNTRY$'s freedom. Crowds have gathered in $CAPITAL$ to cheer on our Independence Day!;It appears the threat of a war of independence was enough to secure $COUNTRY$'s freedom. Crowds have gathered in $CAPITAL$ to cheer on our Independence Day!;;;;;;;;;;;;;x
It is time to drop the British yoke, with Mughal support now the whole India is in revolt against the East Indian Company, the only things that's left is to hope that the Nobles of India Shall answer the call.;It is time to drop the British yoke, with Mughal support now the whole India is in revolt against the East Indian Company, the only things that's left is to hope that the Nobles of India Shall answer the call.;;;;;;;;;;;;;x
It seems like some soldiers from far away country refused to yield when their nation has fallen, and they ended up in one of our colonies, but now that their country is safe again they return and...;It seems like some soldiers from far away country refused to yield when their nation has fallen, and they ended up in one of our colonies, but now that their country is safe again they return and...;;;;;;;;;;;;;x
Jim Crow Laws;Jim Crow Laws;;;;;;;;;;;;;x
Join the War Effort?;Join the War Effort?;;;;;;;;;;;;;x
Kiel Canal Completed!;Kiel Canal Completed!;;;;;;;;;;;;;x
Kiel Canal Dividends;Kiel Canal Dividends;;;;;;;;;;;;;x
Kiel Canal Phase 1 Completed!;Kiel Canal Phase 1 Completed!;;;;;;;;;;;;;x
Kiel Canal Plan Finished;Kiel Canal Plan Finished;;;;;;;;;;;;;x
Kiel Canal phase 2 completed!;Kiel Canal phase 2 completed!;;;;;;;;;;;;;x
Kiel Lost!;Kiel Lost!;;;;;;;;;;;;;x
Legal Issues;Legal Issues;;;;;;;;;;;;;x
Little Bighorn;Little Bighorn;;;;;;;;;;;;;x
Local native groups are raiding our settlements in $PROVINCENAME$;Local native groups are raiding our settlements in $PROVINCENAME$;;;;;;;;;;;;;x
Lost Colonies;Lost Colonies;;;;;;;;;;;;;x
Luxembourg has recently petitioned to join us as we now have become the dominant power in the region, should we accept or simply guarantee our friendship?;Luxembourg has recently petitioned to join us as we now have become the dominant power in the region, should we accept or simply guarantee our friendship?;;;;;;;;;;;;;x
Luxembourg wants to join us;Luxembourg wants to join us;;;;;;;;;;;;;x
Malaria!;Malaria!;;;;;;;;;;;;;x
Many of the German citizens keep asking the same question, 'What is our destiny?' Is it simply the unification of the German states or... shall we pick up the torch of the French Revolution for all of Europe?;Many of the German citizens keep asking the same question, 'What is our destiny?' Is it simply the unification of the German states or... shall we pick up the torch of the French Revolution for all of Europe?;;;;;;;;;;;;;x
March on Delhi;March on Delhi;;;;;;;;;;;;;x
Military Access Rescinded;Military Access Rescinded;;;;;;;;;;;;;x
Military Coup d'Etat;Military Coup d'Etat;;;;;;;;;;;;;x
Minoan Excavations;Minoan Excavations;;;;;;;;;;;;;x
Mombasa Purchase;Mombasa Purchase;;;;;;;;;;;;;x
Money injection;Money injection;;;;;;;;;;;;;x
Months after the dust has settled the $COUNTRY_ADJ$ World's Fair is considered to have been terrible. A blight on our reputation.;Months after the dust has settled the $COUNTRY_ADJ$ World's Fair is considered to have been terrible. A blight on our reputation.;;;;;;;;;;;;;x
Months after the dust has settled, the $COUNTRY_ADJ$ World's Fair is considered to have been a resounding success.;Months after the dust has settled, the $COUNTRY_ADJ$ World's Fair is considered to have been a resounding success.;;;;;;;;;;;;;x
Months after the dust has settled, the $COUNTRY_ADJ$ World's Fair is considered to have been forgettable but by no means a disaster.;Months after the dust has settled, the $COUNTRY_ADJ$ World's Fair is considered to have been forgettable but by no means a disaster.;;;;;;;;;;;;;x
Mughals call for Help!;Mughals call for Help!;;;;;;;;;;;;;x
Mycenaean Excavations;Mycenaean Excavations;;;;;;;;;;;;;x
Neptune Discovered!;Neptune Discovered!;;;;;;;;;;;;;x
New Managment Established;New Managment Established;;;;;;;;;;;;;x
New Romanov on Polish Throne;New Romanov on Polish Throne;;;;;;;;;;;;;x
New personal Union?;New personal Union?;;;;;;;;;;;;;x
Nicaragua has seceded from the Federal Republic, sparking renewed unrest elsewhere in the union.;Nicaragua has seceded from the Federal Republic, sparking renewed unrest elsewhere in the union.;;;;;;;;;;;;;x
Nitrate fertilizers have been adopted throughout $STATENAME$.;Nitrate fertilizers have been adopted throughout $STATENAME$.;;;;;;;;;;;;;x
Nitrates in $STATENAME$;Nitrates in $STATENAME$;;;;;;;;;;;;;x
No longer Workshop of the World!;No longer Workshop of the World!;;;;;;;;;;;;;x
No one should ever see this!;No one should ever see this!;;;;;;;;;;;;;x
